x,y
1.103460266045928,-0.15977609379119176
1.1108368625024285,-0.52382412004113
1.1182250743212885,-0.8878755515144472
1.1256238728767138,-1.2519299570826132
1.1330322789810197,-1.6159875478043308
1.1404492727057762,-1.980048250779002
1.1478738342800263,-2.3441120749579762
1.1553049433578402,-2.7081789295021
1.162741612330564,-3.072248580400182
1.170182829788945,-3.4363214497051064
1.1776275668670666,-3.8003970334966484
1.1850748443218402,-4.164475510856047
1.1925236422306855,-4.528556890785492
1.1999729401847858,-4.892641123349881
1.2074217501432019,-5.256727924672748
1.2148690609250377,-5.620817734798565
1.2223138112925227,-5.984910292788396
1.2297550449794683,-6.349005126685557
1.2371917595286386,-6.713103034727131
1.2446228851010996,-7.077203374850572
1.2520474419484324,-7.441306349133894
1.2594644098256451,-7.805411852803807
1.2668728005124756,-8.169519674828717
1.2742716343581875,-8.533630026303635
1.2816598588871198,-8.897743013536864
1.2890364450932998,-9.26185821437394
1.2964004130529738,-9.625975831043345
1.3037507424566708,-9.990095799637507
1.3110864447941875,-10.354217900169786
1.3184065082119862,-10.718342491029285
1.3257098715380353,-11.082469329085384
1.3329955460387555,-11.446598185529071
1.340262551950206,-11.810729207602366
1.3475098688040397,-12.174862404139184
1.3547364756700402,-12.538997725639982
1.3619413520277406,-12.903135108064488
1.3691235091719296,-13.267274290667343
1.3762819352072266,-13.631415722261632
1.3834156005407257,-13.995558954183005
1.3905235250608274,-14.359704092988942
1.397604656033709,-14.72385133526521
1.4046579961487198,-15.08800005308118
1.411682573614386,-15.452150825296911
1.4186773592886905,-15.816303188219667
1.4256413082215182,-16.180457752984637
1.4325734151262366,-16.544613395635718
1.4394727161954288,-16.908771167536408
1.4463381739892478,-17.27293016465625
1.4531687839174159,-17.637091259003434
1.4599635084184683,-18.00125349762736
1.4667265521345305,-18.365382055351382
1.4735507989278105,-18.728911187243128
1.480696378718858,-19.091383424443997
1.4885045175542697,-19.452770279116685
1.4973158266043147,-19.813057024596624
1.5074678113025346,-20.172228656072097
1.5192949549034074,-20.530270394779293
1.5331287256619481,-20.887167868621855
1.5492976463782668,-21.242906971140464
1.5681272630910605,-21.597475962760043
1.5899401202097323,-21.950862616157508
1.6150560453986071,-22.303057757817374
1.6437920433180366,-22.65405333252702
1.676461224574973,-23.003848008708726
1.7133606247073923,-23.352448819237743
1.7547539369684766,-23.699728938866794
1.8008894948976804,-24.0454965159606
1.8520127259670103,-24.389560969319934
1.9083661544164365,-24.731733841780617
1.970189379137644,-25.071828242777734
2.037719482642444,-25.409661331594968
2.111190886572346,-25.745053381252962
2.1908358744594754,-26.07782977442324
2.2768847121774547,-26.407820744182818
2.3695662234307378,-26.7348620662143
2.4691093493439116,-27.05880243884132
2.575774020040365,-27.379720673068956
2.6897500949263966,-27.69772857769558
2.8110566214612676,-28.01258758306189
2.9396989616152465,-28.32403686232945
3.0756810487110537,-28.631817672469687
3.2190063395885877,-28.935675161038805
3.369781393449614,-29.235670397908084
3.528422911033927,-29.53293427578943
3.694753410414329,-29.82788222424526
3.8683831684643692,-30.120641042149526
4.048912074101673,-30.411332072964104
4.2359295497465785,-30.70007257132673
4.428991692916053,-30.98692725902494
4.627286327017292,-31.271190331251542
4.830257020446239,-31.552157346739865
5.037830751058113,-31.829635890242855
5.249948567103866,-32.10344964639174
5.466551438817184,-32.37342401318715
5.687578743694943,-32.63938393378177
5.912970861013336,-32.901157202074245
6.142666582753774,-33.158571437514844
6.376605391364404,-33.411456669447574
6.614725484866812,-33.6596431180819
6.856965802348967,-33.90296331170834
7.103265010162657,-34.14125119933048
7.353651292576256,-34.374452244370765
7.6082867126894325,-34.602713182679516
7.867150641157108,-34.82607269642513
8.130190155264904,-35.04454789911603
8.3973510346322,-35.25815403705037
8.668579018165946,-35.4669054854354
8.943820049193809,-35.67081620157943
9.223019081423063,-35.86989890711755
9.506120619272478,-36.06416548115824
9.793068625030923,-36.25362700435273
10.083806299943568,-36.43829364064031
10.378277292589294,-36.618175652168304
10.676415828767597,-36.793276010204785
10.977832612896808,-36.96334844641165
11.281954009036937,-37.1279114095665
11.588579032193756,-37.28661071355681
11.89753733295676,-37.43910702876034
12.20865842012935,-37.58506558380411
12.521771105478553,-37.72415601171846
12.836705403488018,-37.85605337136082
13.153292546426178,-37.98043832493036
13.471365760398195,-38.09699746799372
13.790761437636098,-38.20542376438358
14.11131903806641,-38.30541625843252
14.432885255960331,-38.39668128888439
14.755696292383623,-38.47909139978414
15.081322976897628,-38.553124925951415
15.410141759025787,-38.619227234017146
15.742054805923374,-38.67780090437814
16.07694949737754,-38.7292510469427
16.41469879034366,-38.77398669945436
16.75516518848515,-38.812422381671695
17.098202082537874,-38.844979016909924
17.44365530421149,-38.87208445217948
17.791365416925796,-38.894173812636616
18.141169713227438,-38.91168971938566
18.492902500523993,-38.925082153645775
18.846397715436428,-38.93480836944855
19.201334207357192,-38.941301471517136
19.5572152755251,-38.94490630803171
19.913966668260056,-38.945903506588316
20.271586745366335,-38.94456673948354
20.630071741618398,-38.941171814464624
20.98941879015302,-38.935996646731496
21.349623428493416,-38.92932128920163
21.710682115730066,-38.9214278644169
22.072590949389486,-38.912600693481146
22.435345672177736,-38.90312615345702
22.798943257061325,-38.893292742275065
23.16337938541467,-38.883391073533545
23.528580824473206,-38.87370387144876
23.8939570263154,-38.86441867002175
24.25922024975578,-38.85556740158852
24.62437415826425,-38.84712544966858
24.989424645312003,-38.83906793767171
25.35437675433116,-38.83137002355988
25.719235726421484,-38.82400676428284
26.08400747189202,-38.81695325457824
26.448697249252547,-38.810184653679876
26.813310585862194,-38.8036760945066
27.17785296922069,-38.79740272497452
27.542330390821682,-38.79133977317708
