x,y
-0.5462016668246539,-0.19317530392700683
-0.5388239605481281,-0.5572781017497518
-0.5314347375052836,-0.9213793609145676
-0.5240350136183294,-1.2854792969857196
-0.5166257748772832,-1.6495778044338616
-0.5092080415530365,-2.013674810406778
-0.5017828339952218,-2.377770310428795
-0.4943511722659868,-2.7418642406169855
-0.486914038144858,-3.1059566633256885
-0.47947245616232687,-3.47004736752846
-0.47202744212053577,-3.8341364958829067
-0.4645799819818001,-4.198223904197162
-0.45713109601994706,-4.562309587970123
-0.4496818042656747,-4.926393517518082
-0.44223308828236757,-5.290475725476771
-0.4347859727146892,-5.6545559918239565
-0.42734151183012337,-6.018634392377847
-0.4199006484281735,-6.382711108465537
-0.4124644115153327,-6.74678563166597
-0.4050338510585029,-7.110858283010423
-0.39760995276732386,-7.474928961459891
-0.3901937367544113,-7.838997555447248
-0.38278618449349955,-8.203064170488299
-0.37538828174306954,-8.567128701035541
-0.3680010871516542,-8.931190929981053
-0.3606256164513839,-9.295251068402077
-0.35326285526423656,-9.659309015184366
-0.345913823670583,-10.023364692979188
-0.33857950299918127,-10.387418211779874
-0.33126091755837456,-10.751469283089362
-0.32395912164850466,-11.115517973821706
-0.31667509648664716,-11.479564398381426
-0.3094098277746867,-11.843608373844988
-0.3021643355135557,-12.207649895795438
-0.29493963947326307,-12.571688934331297
-0.2877367596286814,-12.935725412170196
-0.28055667721105987,-13.299759405033551
-0.2734004165078252,-13.66379068851483
-0.2662689929576303,-14.027819486946198
-0.25916339208853056,-14.391845583095156
-0.2520846724199829,-14.755868824017567
-0.245033810880522,-15.119889578330003
-0.23801179715826049,-15.48390744729993
-0.23101964691730115,-15.84792260812245
-0.22405842256895503,-16.211934700578716
-0.2171290970537606,-16.575944231995543
-0.21023266405186403,-16.939950622039905
-0.20337013507845336,-17.30395426807579
-0.19654253807350147,-17.667954734099098
-0.18975088449138755,-18.031952387282622
-0.18299000803639942,-18.395964257655912
-0.17615125038092994,-18.760266386278406
-0.16895971069348303,-19.125070019178143
-0.16106708834110162,-19.490367047910908
-0.1521215508286924,-19.8561422648411
-0.14176982209529576,-20.22238071070921
-0.12965711499042082,-20.589067258580517
-0.11542713486384448,-20.956186523535315
-0.0987220050353832,-21.323722987835374
-0.07918246974666587,-21.691660059602867
-0.05644777242465826,-22.059981390833965
-0.03015574347254124,-22.428668942667276
5.714355723407394e-05,-22.79770422639248
0.03455275515616574,-23.16705517169733
0.07366847785413366,-23.536594586356493
0.11771612390410569,-23.906144051194893
0.16700168655619407,-24.27551962295869
0.2218325027917316,-24.64453634061724
0.2825172519055502,-25.01300834507615
0.349366130517886,-25.380748939290115
0.42269064809017,-25.74756940128956
0.502803644518973,-26.113279506887668
0.5900189741043109,-26.47768631311841
0.6846514453241948,-26.840594615766808
0.7870166970437288,-27.201806384663787
0.8974285605778257,-27.56111658180727
1.0161072214488454,-27.918180957000168
1.1431270595383778,-28.272582634310954
1.278535989584694,-28.624045278141956
1.42238122719751,-28.97230138613237
1.5747105930078176,-29.31708235936521
1.7355722005392737,-29.658117653631138
1.9049012387764057,-29.99502942527564
2.082155602141446,-30.327170305713093
2.2667598549087424,-30.654522657223538
2.458175384162268,-30.97727048659663
2.6558688256151948,-31.29560041902555
2.859311993578088,-31.609701124115556
3.068004185761497,-31.91977934020889
3.2818145418917584,-32.22628492103368
3.500802290196328,-32.52942400442145
3.724932075348655,-32.82903424291327
3.954165660319615,-33.12494201468714
4.188464737786221,-33.41697295053881
4.427791906096385,-33.704952854036776
4.672109262708359,-33.98870604872529
4.9213796440765485,-34.268057000024065
5.175565541421983,-34.54282896840592
5.434630088178971,-34.81284511891097
5.6985361565511345,-35.07792746253879
5.967246591156434,-35.3378974092349
6.240674449739164,-35.59255837575193
6.518648908739249,-35.84174080795775
6.801076828005499,-36.08543230547744
7.087879355928748,-36.32364453252073
7.37897823508169,-36.556390086902496
7.6742953376957415,-36.783681838029345
7.973752379140712,-37.00553291890853
8.277271624247849,-37.22195724433774
8.584775507841403,-37.43296904107546
8.896186681159337,-37.6385828804575
9.21142833991521,-37.83881379217572
9.530423346853214,-38.033676866120366
9.85309889354847,-38.223188323663685
10.179526389214146,-38.40737309067141
10.5098280968946,-38.586102609580536
10.843914377374453,-38.75901505743211
11.181678415503834,-38.92572937835123
11.523013412374665,-39.085862346640795
11.86781297224829,-39.23902853440213
12.215970043376524,-39.38483969152046
12.56737707442128,-39.522904875512666
12.921925517126096,-39.65283017721187
13.279505076217323,-39.77421850331817
13.64000403187658,-39.886669610979254
14.003307101764387,-39.98977971943964
14.369100807114997,-40.083162448949324
14.736386374652323,-40.16666722178114
15.10474380364664,-40.240717933605104
15.473986190359517,-40.305879286198156
15.843933915434075,-40.36271477123276
16.214414680231847,-40.4117859164638
16.585261358109058,-40.45365139933606
16.956311488188238,-40.48886680481855
17.32740627980252,-40.51798425603267
17.698389576429964,-40.54155218237567
18.06910696628769,-40.56011531992197
18.43940536620862,-40.574214670037364
18.809132042372724,-40.584387488378916
19.178242245322703,-40.591139876116024
19.54688305666556,-40.59487395779138
19.915075042911408,-40.595903134317254
20.282813559032704,-40.59452854469447
20.650095077168093,-40.59105031484987
21.016915620275043,-40.585767516983864
21.383272009117796,-40.57897815443815
21.749160494374458,-40.570979141090916
22.11457761680765,-40.5620664008419
22.479520094590185,-40.55253472030895
22.84398397611342,-40.542677880327204
23.207966010216012,-40.53278854924667
23.571497894667377,-40.52314563310207
23.934874684823267,-40.5139112420639
24.298246481519367,-40.50510580769926
24.66161976001133,-40.49670502190828
25.024999880554162,-40.48868437873838
25.38839268307366,-40.48101935496088
25.751803854010536,-40.47368531389951
26.115238745200855,-40.46665765463526
26.47870303438034,-40.4599117986523
26.84220231951129,-40.45342312594104
27.205742163834426,-40.44716700899324
27.56932793324479,-40.441118889514506
27.932965591995686,-40.435254117737266
28.29666034644978,-40.4295480130532
28.660417819945277,-40.42397599085139
29.02424376882286,-40.41851338309369
29.388143511995903,-40.41313552082518
29.75212254338944,-40.40781779716467
30.116186756230192,-40.402535483688624
30.48034127291829,-40.397263892056515
30.844591944332212,-40.391978351721626
31.20894395757299,-40.386654194256906
31.573403300748744,-40.38126669612471
31.937975046915273,-40.37579113921442
32.30266499380413,-40.370202823079005
32.667502439401545,-40.36446826679638
33.0329157003415,-40.35839027846618
33.39922799403659,-40.351494011793896
33.76637062156043,-40.34317471222284
34.134263129083855,-40.33281915050703
34.50282505183563,-40.31980944983
34.87197570286909,-40.30352322391562
35.241634407779415,-40.28333336917452
35.61171877485335,-40.25860806428111
35.98214444376507,-40.22871091978103
36.3528241280906,-40.19300111944572
36.72366658575945,-40.15083366813512
37.09457539404558,-40.10155984494135
37.46520100027445,-40.04464767931822
37.83479946218786,-39.979934661402126
38.20309786509378,-39.90744103994321
38.569911740836645,-39.82720512975211
38.93505588322992,-39.73926473173684
39.29834490337916,-39.643657258310895
39.659593842655354,-39.5404193544362
40.0186168192004,-39.42958727802887
40.37522810341193,-39.31119671750657
40.72924144368999,-39.18528291072901
41.08047028598042,-39.0518806065965
41.42872761491486,-38.911024144212
41.773816327675405,-38.76275735650525
42.115473703023966,-38.60721079530405
42.45355492577917,-38.444545228046266
42.787997890601424,-38.27491134206618
43.118742002567885,-38.098459176543706
43.44572718216924,-37.91533832682038
43.768893954112805,-37.72569790051057
44.08818362383417,-37.529686261141435
44.403537494596,-37.32745158080675
44.714897930183085,-37.119141033739716
45.022207061790226,-36.9049015557527
45.32540775298538,-36.68487926128706
45.62444270701896,-36.45922000517826
45.919255196137044,-36.228068845108794
46.20978858084348,-35.99157019390298
46.495985882626755,-35.749868448139644
46.77779086991623,-35.503106969776866
47.055147006442,-35.2514287178556
47.327997613189254,-34.99497641445547
47.59628624893252,-34.733892113305004
47.85995628426936,-34.46831750354214
48.11895117369943,-34.19839363871998
48.373214022115114,-33.92426140770651
48.62268798068364,-33.64606115849061
48.86731591817529,-33.363933094959584
49.10704512528744,-33.078006288317404
49.34188719161532,-32.78822658984624
49.571757996787824,-32.49446021779054
49.79643579374091,-32.196648435160526
50.015692775648105,-31.894736311886117
50.229300314220076,-31.588669052465615
50.437028115039475,-31.2783930572622
50.63864443423358,-30.96385637020679
50.83391674974083,-30.645007534647213
51.02261078887429,-30.32179733359724
51.20449144568939,-29.99417783685022
51.37932228479514,-29.662103488669
51.54686612750439,-29.325530694451114
51.70687385061726,-28.984500581622065
51.85906736219751,-28.639735923568526
52.00359528764971,-28.29190334503339
52.14083585074675,-27.941441932415106
52.27116603702788,-27.58878507546339
52.394959412583106,-27.23436350438016
52.5125860926664,-26.878593807202577
52.624394115868945,-26.521210879851093
52.730285064412186,-26.161428209021462
52.82954576199327,-25.79916107699809
52.921406513477294,-25.43439161640642
53.0050894879753,-25.06710480667492
53.0798100349493,-24.697302361667138
53.14489151995338,-24.325643412318517
53.200208666512665,-23.953194828865545
53.246180688742776,-23.580186732822497
53.28326836338219,-23.20676585303797
53.31193144683848,-22.833072733639902
53.33262810231735,-22.459243265087604
53.34586797112346,-22.08558244531904
53.3524987984006,-21.71304439965603
52.25377226458362,-21.345176358801798
52.25107552162789,-20.98581864020938
52.24565699335068,-20.624367848412515
52.23873240200219,-20.260939027746446
52.23152007723126,-19.895695511701064
52.22491141349373,-19.529744864991077
52.21914274339171,-19.164035614441016
52.214111274165354,-18.798592914068017
52.20970260417704,-18.43340692648778
52.20580245887766,-18.068468405284875
52.20229667823641,-17.703767540173924
52.19907140730029,-17.33929441907312
52.19601291836064,-16.97503964210615
52.193007530684625,-16.610993487945677
52.18994179432829,-16.247146015122876
52.18670242284113,-15.883487582104348
52.18317632104088,-15.52000804112644
52.179266109498386,-15.156650452873334
52.174932217037345,-14.793281030073544
52.17018602228489,-14.429878066073263
52.16504623087093,-14.066441748018686
52.15953158754716,-13.70297218850176
52.15366081018761,-13.339469907061387
52.14745257951962,-12.975935009588259
52.1409256189835,-12.612367726767195
52.13409869053227,-12.248768202446477
52.126990496327785,-11.885137032696957
52.11961979837495,-11.52147392065761
52.11200535106079,-11.157779715200162
52.10416585197764,-10.794054127989448
52.09612012827663,-10.430297635942035
52.087886900233805,-10.066510571542617
52.07948488770548,-9.702693125002629
52.070932853425994,-9.338845508078387
52.062249632518345,-8.974967693638117
52.05345397342425,-8.611060486741748
52.044564636482534,-8.247123526595436
52.03560041807533,-7.883157682837812
52.02658008714403,-7.519162526454168
52.01752248282838,-7.155138855281366
52.00844632070481,-6.791086713213585
51.99937043225405,-6.427006198083
51.99031247972723,-6.062901459381283
51.98128271699834,-5.698792247506014
51.97228270447433,-5.334684166060292
51.963311937462045,-4.970577440465514
51.95436983267216,-4.606472065321813
51.94545590819139,-4.242367637847869
51.936569630978774,-3.878264752488448
51.927710406955455,-3.5141629976856392
51.91887776499721,-3.1500624105970862
51.91007112736915,-2.785963177461424
51.90128997325242,-2.421864897422717
51.8925337690993,-2.0577681151366516
51.88380192133143,-1.6936723959509108
51.87509395861161,-1.3295778055319818
51.86640933708731,-0.9654844253536601
51.85774747364431,-0.601392328278569
51.84910785258036,-0.23730121101978063
51.84049000304231,0.1267888397921845
51.83189331317099,0.4908774265207613
51.823317223265704,0.8549651381448485
51.814761267397046,1.2190516785044496
51.80622486247491,1.5831370475870055
51.797707493080885,1.9472215043775145
51.78920862047537,2.3113046747314727
51.780727690079516,2.6753868988980836
51.77226419700715,3.039467985613222
51.76381759195355,3.403548049978261
51.75538729701559,3.767626905862065
51.746972791825165,4.1317049932488965
51.7385736103321,4.495781943165654
51.730189135402654,4.8598576896438255
51.72181881300208,5.223932591501235
51.71346217181717,5.588006543789252
51.705118667885344,5.952079431450526
51.69678775197049,6.316151369520025
51.68846888010902,6.68022224295566
51.68016146915448,7.044292056777317
51.67186503786704,7.408361213841606
51.66357908629872,7.772429230187236
51.65530299225912,8.13649622582404
51.64703624072197,8.50056248860944
51.63877832666016,8.864627720678751
51.630528700725264,9.22869208093559
51.6222868530707,9.59275559334313
51.61405220550712,9.956818008931464
51.6058242040109,10.320879730568196
51.597602343604066,10.684940494353999
51.58938607502565,11.049000420226342
51.581174854378006,11.413059427162748
51.57296816647834,11.777117740130384
51.56476547233641,12.141175024156453
51.55656621781142,12.50523165311868
51.548369897983186,12.8692873970978
51.54017596367723,13.233342337093466
51.531983836883796,13.597396325963091
51.52379299778028,13.96144975986264
51.51560294590353,14.325502247584282
51.507413127591626,14.689554143200391
51.49922300364524,15.053605048780158
51.49103202007574,15.417655333245307
51.48283963780358,15.781704739454286
51.47464533702608,16.145753663562672
51.46644858340321,16.509801565456996
51.45824881822411,16.87384902416299
51.45004554128638,17.237895565709852
51.441838198610924,17.601941559025637
51.43362625121072,17.965986708058725
51.42540914516211,18.330031342822377
51.41718637544319,18.694075204393798
51.40895735898202,19.058118336667857
51.400721580936796,19.422160988631454
51.392478536194766,19.786202906334623
51.384227641807485,20.150244128710668
51.3759683828746,20.514284870782475
51.36770022031624,20.878324807540572
51.35942260024348,21.242364302935982
51.35113505157048,21.606403246972302
51.34283699643315,21.970441419653756
51.33452784689075,22.334479079935836
51.326207093109005,22.698516183853453
51.317874224797144,23.06255278042437
51.309528698332606,23.426588783506055
51.30116996465384,23.79062423526985
51.29279751365124,24.154659213655197
51.284410767772094,24.51869348855371
51.276009206659836,24.88272751010511
51.26759233066176,25.246760867150172
51.25915955179913,25.610793745796816
51.250710326157936,25.974826075047044
51.24224413877796,26.33885806979833
51.23376048468732,26.702889515183934
51.2252588149898,27.06692055508959
51.21673855194862,27.430951008547837
51.208199141636946,27.794981161389337
51.199640112923646,28.159010874927844
51.191060922016575,28.523040112068056
51.18246102001022,28.88706901666734
51.17383982936878,29.251097329712053
51.16519682960714,29.61512549639377
51.15653155510682,29.979153220582063
51.1478434230844,30.343180502292324
51.13913289858517,30.707210712145372
51.13040233281134,31.071246094219457
51.121655061438716,31.435287258747902
51.11289455281422,31.799333774308636
51.1041241921891,32.16338575084309
51.095347471598785,32.527443408289955
51.08656782633301,32.891506267584354
51.0777886367667,33.25557458580774
51.069013333049696,33.61964810920368
51.06024536878639,33.98372712866549
51.0514882134365,34.347811319550374
51.04274525345442,34.71190074751668
51.034019914206326,35.07599534503993
51.02531562133151,35.440095112179456
51.016635834555686,35.80420008089025
51.0079839848044,36.168310041762396
50.99936349323853,36.532425165382946
50.990777824887154,36.896545279444126
50.98223037238476,37.26067026888255
50.973724557080814,37.624800280978924
50.96526384453928,37.98893521101693
50.956851661744814,38.35307501506451
50.94849143547357,38.71721966449021
50.94018659299736,39.0813691154758
50.93194059539661,39.44552341039921
50.92375687504464,39.80968232944754
50.91563882059796,40.17384594393693
50.907589893696354,40.53801433012326
50.89961352708399,40.902187229375755
50.89171314386397,41.266364827932506
50.88389221106446,41.630546977228704
50.876154156902295,41.99473364346088
50.86850237570458,42.35892467812004
50.860940325568976,42.723120338703154
50.85347147839073,43.08732033866211
50.84609922452058,43.45152474059141
50.83882699281743,43.81573344225916
50.83165824671155,44.1799465539504
50.82459641982705,44.54416385588137
50.81764493741667,44.90838549133078
50.81080723314375,45.27261121042596
50.80408673272439,45.6368411909155
50.79748690444187,46.001075292747956
50.79101114389836,46.365313402164375
50.78466291185248,46.72955581512064
50.7784456809329,47.093802125179614
50.772362843136065,47.458052411899146
50.766417829164766,47.82230663365107
50.76061406966105,48.186564797869714
50.75495503041502,48.55082696971728
50.749407383810514,48.914975507475745
50.74378479268071,49.27864854840304
50.73775689382404,49.64176946836184
50.73097122392836,50.004329031832945
50.723076848896575,50.36631826981107
50.71372437545618,50.727728081193476
50.702565967006706,51.08854997867114
50.6892554221322,51.44877554116282
50.67344805290749,51.80839677149429
50.65480068584273,52.16740630571991
50.63297164255258,52.5257974449569
50.60762064518848,52.88356451825436
50.57840887190782,53.24070276809561
50.545003682569636,53.59717729135312
50.50708828472391,53.952852224929906
50.46435892895366,54.30750907909792
50.41651484492757,54.66092199842145
50.3632572033493,55.0128658953595
50.30428910833873,55.36311651970162
50.23931553868956,55.71145165436538
50.16804348353791,56.05765052321588
50.090181603661954,56.40149500299982
50.00544017283739,56.742769782829306
49.91353081076624,57.08126333286144
49.8141662865593,57.4167674345147
49.70705950957983,57.74917569008686
49.59196276602902,58.07884995671424
49.46893029021886,58.40588440768183
49.338131369210444,58.73021036360494
49.199736201581466,59.05175749178947
49.053915992989324,59.37045369087065
48.90084278288255,59.68622558615962
48.74068941431532,59.998999181970554
48.57363014679331,60.30869853098059
48.39983970495011,60.615247885580054
48.219494356725676,60.918569898137434
48.03277094350912,61.21858737524494
47.83984779634696,61.51522183267947
47.640903686873344,61.80839521065885
47.436118782244904,62.098028552781464
47.22567389279419,62.384043060916056
47.00975094391658,62.66635947149737
46.788532481506344,62.9448986815268
46.56220187236568,63.219581723676455
46.330943549332595,63.49032926346471
46.094942370679156,63.757062320686885
45.85438398262415,64.01970205341406
45.609454832778425,64.27816962247336
45.3603419028749,64.53238641929629
45.107232722817756,64.78227417319998
44.85031939145879,65.02774512487201
44.589820561611766,65.26861952568255
44.3258119038992,65.50475540558226
44.0582616377732,65.73607171719814
43.78713616548596,65.96248834772265
43.51240069017801,66.18392606288693
43.234020237010064,66.40030566688911
42.9519590229667,66.61154829018916
42.666180481096525,66.81757535656347
42.3766472476633,67.0183084975274
42.08332109471893,67.21366952541958
41.7861628256614,67.40358051815157
41.48513282874416,67.58796323448024
41.180215767332214,67.7667187467569
40.87155234747627,67.93961906314402
40.55933923798273,68.10636132493039
40.243769663267635,68.26663415254637
39.92503735531364,68.4201279615588
39.60333571107039,68.56653541966669
39.278858140584056,68.70555134620417
38.95179703859463,68.83687327471749
38.62234478564072,68.96020097440548
38.290692128420055,69.07523705981085
37.957028424072,69.18168702280661
37.621541769898215,69.27925886305701
37.28439524502475,69.36767664881205
36.94519126501189,69.44699385463126
36.603448474426436,69.51763180391296
36.25926348372065,69.58007603129603
35.91277192858028,69.63481650375107
35.564117436041464,69.68234532823436
35.21344993848151,69.72315751709746
34.86092419023682,69.7577517061955
34.506699191575095,69.78663048109168
34.150937131095034,69.81030046505832
33.793801831443574,69.82927251637027
33.43545854788235,69.84406171544339
33.0760728428151,69.85518729927098
32.71583002670062,69.86316428563907
32.35511447022038,69.86841082807868
31.99413085809487,69.87120661724965
31.632878140173094,69.8717773780965
31.271352398963746,69.87034851028383
30.909549449422734,69.86714606310697
30.547465628756743,69.86239674496547
30.18509702937638,69.85632792014047
29.822440212003333,69.84916765643202
29.459491409779755,69.84114468216166
29.096247397740367,69.8324883283885
28.73270415447401,69.8234286095897
28.36885938050386,69.81419595877277
28.0048174759851,69.80498776177265
27.64077510390085,69.7959010582261
27.276748215252617,69.7869537844356
26.912729384033117,69.77815596485543
26.54871221017458,69.7695176858611
26.18468982292227,69.76104891249084
25.820655193831325,69.75275971781396
25.456601784113495,69.74466015257508
25.092522578884573,69.73676021986381
24.728410780333117,69.72907000189713
24.364259778617242,69.72159951381423
24.000062415185276,69.71435879712787
23.635812160719823,69.70735794237676
23.27150218197967,69.70060696363811
22.907125515696375,69.69411591100413
22.542675413293356,69.68789487425347
22.178145419847375,69.68195384029538
21.8135281675541,69.67630285578194
21.448817170648347,69.67095205575394
21.084005615051073,69.66591146158561
20.719086764103725,69.66119109581412
20.354053691745495,69.65680101714274
19.988899594702072,69.65275132352394
19.62361791856586,69.64905204314215
19.258201531043966,69.64571323612783
18.892877154567717,69.64267307052611
18.52844433316296,69.6395523163105
18.16515747081638,69.63567112781377
17.803124055499786,69.6303028933661
17.442451699646973,69.62272782605157
17.083249833790667,69.61223312566298
16.725627194862252,69.59811297629088
16.369692139282243,69.57966874045844
16.01555059749482,69.55620888039277
15.663305170000916,69.52704895972461
15.31305330423915,69.49151130708903
14.964885291599714,69.44892454534181
14.618816869821332,69.39863489278709
14.27412571495654,69.34014912227299
13.930391115042546,69.2734129159583
13.587734016081878,69.19862968653243
13.246287020393279,69.11600893507203
12.906184137797172,69.02576151363343
12.567561156898782,68.9280997600541
12.230554837609233,68.82323732634534
11.895302794961237,68.7113892857803
11.561943632655645,68.59277215908669
11.230616529602278,68.46760377642345
10.901461194752054,68.3361032906483
10.57461817331525,68.19849105408397
10.250298539319818,68.05498963197404
9.92876088903541,67.90576230855572
9.610113260640889,67.75084563037359
9.294445494249231,67.59026156357878
8.981846916512804,67.42403180116777
8.672407031575439,67.25217813420451
8.366214733297177,67.07472208795069
8.063359284885006,66.8916853904025
7.763929163667179,66.70308930128667
7.4680132140162305,66.50895532574776
7.175699816507165,66.30930459227778
6.887077458721241,66.10415823090628
6.602240509120226,65.89353972484865
6.321478965394066,65.67755826637587
6.045259492784173,65.45633651720215
5.774003953360287,65.22989428253805
5.50812891140575,64.99824659042399
5.248048286926708,64.76140976441332
4.994172962147006,64.51940119672685
4.746694152250086,64.27211534036195
4.505134272115729,64.01915570025662
4.269121923285311,63.7605870773634
4.038345799607185,63.49660402001566
3.8124974427545055,63.22740514133596
3.5912708657755106,62.9531936613993
3.374480787836586,62.6742650789957
3.162315151676571,62.39112545339866
2.954928768062701,62.10398136006004
2.7524500262683667,61.81295670128443
2.5550068001549047,61.518175673171065
2.3627266558031343,61.219762879309144
2.175736700974619,60.91784298785677
1.9941632777029052,60.61254042640363
1.818132474495377,60.30398014292253
1.647769664191398,59.99228678075233
1.4831998196498566,59.67758525467591
1.324547215876642,59.36000019616516
1.1719356922626292,59.03965644272791
1.0254883599649123,58.716678468865666
0.8853278568218182,58.391190872488956
0.7515762086262296,58.063317933002644
0.6243547531556666,57.733183619371374
0.5037842601872278,57.400911784021005
0.38998495715002757,57.066625965622286
0.2830762563872469,56.73044888451219
0.18317711622592187,56.39250333257867
0.09040596049600269,56.052911468033436
0.004880390567151505,55.711794305527974
-0.07328228887514143,55.36927303069906
-0.14396555920178145,55.02546702908217
-0.20709645321970716,54.680410954025945
-0.2628810138311878,54.33366400714129
-0.3116986358662851,53.98510232943995
-0.3539628171343918,53.63482300178077
-0.3900890593224525,53.28292809069039
-0.420495250985503,52.929522953035814
-0.4456018063120002,52.57471630607594
-0.46583189981844,52.21861872991102
-0.48161148802184406,51.86134289353294
-0.4933693911871626,51.5030021294186
-0.5015372786023882,51.143710757176144
-0.5065495405337926,50.783583299737785
-0.5088433413852887,50.422733842488825
-1.6088293799472224,50.05810517846873
-1.6067939422146105,49.69075566083609
-1.602946553629033,49.32380103949647
-1.5974810932870358,48.957230813398475
-1.5905910319037462,48.59103378325516
-1.582469326881142,48.22519887471514
-1.573308529215876,47.859715020039566
-1.5633007771977105,47.49457103093235
-1.5526376804280964,47.12975536874267
-1.5415104513813014,46.76525705064914
-1.5301098727182945,46.40106452136172
-1.5186262501027121,46.03716657286211
-1.5072447694243711,45.67353907056603
-1.4960857540117218,45.31000669113791
-1.4851766709694512,44.9464492311629
-1.4745086900517248,44.5828646116581
-1.4640723005195153,44.21925368199476
-1.4538579775060632,43.855616699016956
-1.4438561282242333,43.49195423368078
-1.4340571987771185,43.12826699143977
-1.4244517062474609,42.764555586715446
-1.4150300824470075,42.40082023936539
-1.405782775154411,42.03706182345639
-1.3967002141379727,41.673280592484936
-1.3877728838246157,41.30947753614128
-1.3789912455800593,40.94565275872036
-1.3703457031890003,40.58180699599283
-1.3618267263508796,40.217940820953075
-1.3534247451590151,39.85405471733193
-1.3451302322382943,39.49014941047196
-1.3369336491553965,39.126225229768586
-1.3288253883997698,38.7622827535896
-1.3207958804287805,38.39832264609824
-1.3128356270621753,38.034345522743145
-1.3049350466911178,37.67035160265139
-1.2970845707895524,37.306341794186594
-1.2892746543952747,36.942316465164545
-1.2814957607723492,36.57827634570773
-1.273740552897757,36.21422792793647
-1.266006203666406,35.850178851912034
-1.2582922418425637,35.48612918884973
-1.2505982689838588,35.12207911697196
-1.242923998583929,34.75802883146558
-1.2352690568687283,34.39397784426337
-1.22763312767254,34.02992678290255
-1.2200158716756482,33.66587506320939
-1.2124168950510008,33.30182297645397
-1.2048359451131732,32.93777063263958
-1.197272648390669,32.57371762588129
-1.1897266111459657,32.20966429076799
-1.1821975419201047,31.84561058857319
-1.1746851493006676,31.481556519292667
-1.1671890257835242,31.117501752893563
-1.1597088161606255,30.753446729408555
-1.152244263182436,30.389391338824442
-1.1447949593830833,30.02533525110587
-1.1373605495391421,29.661278872099736
-1.1299407762743208,29.29722212149343
-1.122535271010893,28.933164788229234
-1.11514363509884,28.56910697336227
-1.107765581808307,28.205048871639992
-1.1004007763267425,27.840990139646394
-1.0930488203942024,27.476930934956922
-1.0857094269364813,27.112871400269988
-1.0783823000005235,26.748811384001506
-1.0710670368790245,26.384750750765964
-1.0637632774820758,26.02068967309362
-1.0564707305105308,25.656628194042487
-1.0491890271769442,25.292566089175114
-1.0419178463066883,24.928503692930388
-1.034656853398622,24.56444063662814
-1.0274056885011877,24.20037717453803
-1.0201640216423384,23.83631320102576
-1.0129314885222744,23.472248643212033
-1.005707801941297,23.108183751005445
-0.9984925889954126,22.744118127331728
-0.9912854940585705,22.380052173629544
-0.9840862213735015,22.0159856356074
-0.9768944451105459,21.65191865318968
-0.9697097581821285,21.28785090502153
-0.9625318433932231,20.923782932493673
-0.9553604007892643,20.559714304218947
