x,y
105.59501,53.4409405
105.7950006,53.4368532
105.9949911,53.4326208
106.1949816,53.4282555
106.3949722,53.4237682
106.5949627,53.419169
106.7949533,53.4144667
106.9949438,53.4096714
107.1949344,53.4047992
107.3949249,53.3998679
107.5949155,53.3948958
107.794906,53.3899022
107.9948966,53.3849042
108.1948871,53.379908
108.3948777,53.3749171
108.5948682,53.369933
108.7948588,53.364955
108.9948493,53.3599824
109.1948399,53.3550145
109.3948304,53.3500507
109.594821,53.3450906
109.7948115,53.3401341
109.9948021,53.3351813
110.1947926,53.3302319
110.3947832,53.3252861
110.5947737,53.3203439
110.7947643,53.3154053
110.9947548,53.3104703
111.1947454,53.3055389
111.3947359,53.3006111
111.5947265,53.2956869
111.794717,53.2907664
111.9947076,53.2858495
112.1946981,53.2809363
112.3946887,53.2760267
112.5946792,53.2711208
112.7946698,53.2662186
112.9946603,53.2613201
113.1946509,53.2564252
113.3946414,53.2515341
113.594632,53.2466467
113.7946225,53.2417629
113.9946131,53.2368829
114.1946036,53.2320066
114.3945942,53.2271341
114.5945847,53.2222653
114.7945753,53.2174002
114.9945658,53.2125388
115.1945564,53.2076812
115.3945469,53.2028273
115.5945375,53.1979772
115.794528,53.1931309
115.9945186,53.1882882
116.1945091,53.1834494
116.3944997,53.1786142
116.5944902,53.1737829
116.7944808,53.1689553
116.9944713,53.1641314
117.1944619,53.1593113
117.3944524,53.1544949
117.594443,53.1496823
117.7944335,53.1448734
117.9944241,53.1400683
118.1944146,53.1352668
118.3944052,53.1304692
118.5943957,53.1256752
118.7943863,53.120885
118.9943768,53.1160985
119.1943674,53.1113157
119.3943579,53.1065366
119.5943484,53.1017612
119.794339,53.0969894
119.9943295,53.0922214
120.1943201,53.087457
120.3943106,53.0826963
120.5943012,53.0779393
120.7942917,53.0731859
120.9942823,53.0684361
121.1942728,53.06369
121.3942634,53.0589474
121.5942539,53.0542085
121.7942445,53.0494731
121.994235,53.0447414
122.1942256,53.0400132
122.3942161,53.0352885
122.5942067,53.0305673
122.7941972,53.0258497
122.9941878,53.0211356
123.1941783,53.016425
123.3941689,53.0117178
123.5941594,53.0070141
123.79415,53.0023138
123.9941405,52.997617
124.1941311,52.9929235
124.3941216,52.9882334
124.5941122,52.9835467
124.7941027,52.9788634
124.9940933,52.9741833
125.1940838,52.9695066
125.3940744,52.9648331
125.5940649,52.9601629
125.7940555,52.9554959
125.994046,52.9508321
126.1940366,52.9461716
126.3940271,52.9415142
126.5940177,52.9368599
126.7940082,52.9322088
126.9939988,52.9275607
127.1939893,52.9229157
127.3939799,52.9182738
127.5939704,52.9136349
127.793961,52.9089989
127.9939515,52.904366
128.1939421,52.8997359
128.3939326,52.8951088
128.5939232,52.8904845
128.7939137,52.8858631
128.9939043,52.8812446
129.1938948,52.8766288
129.3938854,52.8720157
129.5938759,52.8674054
129.7938665,52.8627978
129.993857,52.8581929
130.1938476,52.8535906
130.3938381,52.8489909
130.5938287,52.8443937
130.7938192,52.8397991
130.9938098,52.835207
131.1938003,52.8306174
131.3937909,52.8260302
131.5937814,52.8214454
131.793772,52.816863
131.9937625,52.8122829
132.1937531,52.8077051
132.3937436,52.8031295
132.5937341,52.7985562
132.7937247,52.7939851
132.9937152,52.7894161
133.1937058,52.7848492
133.3936963,52.7802843
133.5936869,52.7757215
133.7936774,52.7711607
133.993668,52.7666019
134.1936585,52.762045
134.3936491,52.7574899
134.5936396,52.7529367
134.7936302,52.7483852
134.9936207,52.7438356
135.1936113,52.7392876
135.3936018,52.7347413
135.5935924,52.7301966
135.7935829,52.7256535
135.9935735,52.721112
136.193564,52.7165719
136.3935546,52.7120333
136.5935451,52.7074962
136.7935357,52.7029604
136.9935262,52.6984259
137.1935168,52.6938927
137.3935073,52.6893607
137.5934979,52.6848299
137.7934884,52.6803003
137.993479,52.6757717
138.1934695,52.6712442
138.3934601,52.6667178
138.5934506,52.6621922
138.7934412,52.6576676
138.9934317,52.6531439
139.1934223,52.648621
139.3934128,52.6440988
139.5934034,52.6395774
139.7933939,52.6350566
139.9933845,52.6305365
140.193375,52.6260169
140.3933656,52.6214979
140.5933561,52.6169793
140.7933467,52.6124612
140.9933372,52.6079435
141.1933278,52.603426
141.3933183,52.5989089
141.5933089,52.594392
141.7932994,52.5898752
141.99329,52.5853586
142.1932805,52.5808421
142.3932711,52.5763256
142.5932616,52.571809
142.7932522,52.5672924
142.9932427,52.5627756
143.1932333,52.5582587
143.3932238,52.5537415
143.5932144,52.549224
143.7932049,52.5447062
143.9931955,52.540188
144.193186,52.5356693
144.3931766,52.5311501
144.5931671,52.5266303
144.7931577,52.52211
144.9931482,52.5175889
145.1931388,52.5130672
145.3931293,52.5085446
145.5931199,52.5040212
145.7931104,52.499497
145.9931009,52.4949719
146.1930915,52.4904458
146.393082,52.4859187
146.5930726,52.4813906
146.7930631,52.4768615
146.9930537,52.4723314
147.1930442,52.4678002
147.3930348,52.4632679
147.5930253,52.4587346
147.7930159,52.4542002
147.9930064,52.4496648
148.192997,52.4451283
148.3929875,52.4405908
148.5929781,52.4360522
148.7929686,52.4315127
148.9929592,52.4269721
149.1929497,52.4224307
149.3929403,52.4178883
149.5929308,52.4133451
149.7929214,52.408801
149.9929119,52.4042561
150.1929025,52.3997106
150.392893,52.3951644
150.5928836,52.3906176
150.7928741,52.3860705
150.9928647,52.3815232
151.1928552,52.3769758
151.3928458,52.3724286
151.5928363,52.3678819
151.7928269,52.3633357
151.9928174,52.3587905
152.192808,52.3542463
152.3927985,52.3497034
152.5927891,52.3451621
152.7927796,52.3406226
152.9927702,52.3360847
153.1927607,52.3315474
153.3927513,52.3270099
153.5927418,52.322471
153.7927324,52.3179294
153.9927229,52.3133814
154.1927135,52.3088182
154.392704,52.3042305
154.5926946,52.2996051
154.7926851,52.2949272
154.9926757,52.2901814
155.1926662,52.2853509
155.3926568,52.2804192
155.5926473,52.2753695
155.7926379,52.2701848
155.9926284,52.2648486
156.192619,52.259344
156.3926095,52.2536543
156.5926001,52.2477627
156.7925906,52.2416525
156.9925812,52.235307
157.1925717,52.2287093
157.3925623,52.2218429
157.5925528,52.2146909
157.7925434,52.2072367
157.9925339,52.1994635
158.1925245,52.1913547
158.392515,52.1828936
158.5925056,52.1740635
158.7924961,52.1648476
158.9924867,52.1552295
159.1924772,52.1451923
159.3924677,52.1347196
159.5924583,52.1237945
159.7924488,52.1124005
159.9924394,52.1005211
160.1924299,52.0881395
160.3924205,52.0752392
160.592411,52.0618037
160.7924016,52.0478164
160.9923921,52.0332607
161.1923827,52.0181202
161.3923732,52.0023782
161.5923638,51.9860184
161.7923543,51.9690242
161.9923449,51.9513791
162.1923354,51.9330668
162.392326,51.9140708
162.5923165,51.8943748
162.7923071,51.8739623
162.9922976,51.852817
163.1922882,51.8309226
163.3922787,51.8082627
163.5922693,51.7848212
163.7922598,51.7605818
163.9922504,51.7355281
164.1922409,51.7096443
164.3922315,51.6829139
164.592222,51.655321
164.7922126,51.6268495
164.9922031,51.5974832
165.1921937,51.5672064
165.3921842,51.5360027
165.5921748,51.5038565
165.7921653,51.4707517
165.9921559,51.4366723
166.1921464,51.401603
166.392137,51.3655272
166.5921275,51.3284297
166.7921181,51.2902947
166.9921086,51.2511061
167.1920992,51.2108492
167.3920897,51.1695071
167.5920803,51.1270654
167.7920708,51.0835082
167.9920614,51.0388198
168.1920519,50.9929858
168.3920425,50.9459894
168.592033,50.8978167
168.7920236,50.848452
168.9920141,50.7978799
169.1920047,50.7460866
169.3919952,50.6930552
169.5919858,50.6387726
169.7919763,50.5832233
169.9919669,50.5263922
170.1919574,50.4682662
170.391948,50.4088285
170.5919385,50.3480668
170.7919291,50.2859659
170.9919196,50.2225113
171.1919102,50.1576903
171.3919007,50.0914865
171.5918913,50.0238885
171.7918818,49.9548815
171.9918724,49.8844515
172.1918629,49.8125869
172.3918534,49.7392712
172.591844,49.6644944
172.7918345,49.5882421
172.9918251,49.510501
173.1918156,49.4312606
173.3918062,49.3505046
173.5917967,49.2682245
173.7917873,49.1844063
173.9917778,49.0990378
174.1917684,49.0121098
174.3917589,48.923606
174.5917495,48.8335199
174.79174,48.741838
174.9917306,48.6485493
175.1917211,48.5536463
175.3917117,48.4571126
175.5917022,48.3589443
175.7916928,48.2591285
175.9916833,48.1576556
176.1916739,48.0545198
176.3916644,47.9497048
176.591655,47.8432099
176.7916455,47.7350232
176.9916361,47.625142
177.1916266,47.5135727
177.3916172,47.4003123
177.5916077,47.2853802
177.7915983,47.168788
177.9915888,47.0505502
178.1915794,46.9306838
178.3915699,46.8092014
178.5915605,46.6861201
178.791551,46.5614542
178.9915416,46.4352185
179.1915321,46.3074282
179.3915227,46.1780978
179.5915132,46.047242
179.7915038,45.914876
179.9914943,45.7810141
180.1914849,45.6456703
180.3914754,45.5088611
180.591466,45.3705988
180.7914565,45.2308995
180.9914471,45.0897773
181.1914376,44.9472455
181.3914282,44.8033215
181.5914187,44.6580164
181.7914093,44.511347
181.9913998,44.363327
182.1913904,44.2139696
182.3913809,44.0632927
182.5913715,43.911307
182.791362,43.7580294
182.9913526,43.6034738
183.1913431,43.4476534
183.3913337,43.2905863
183.5913242,43.1322832
183.7913148,42.9727614
183.9913053,42.8120348
184.1912959,42.6501171
184.3912864,42.4870267
184.591277,42.3227773
184.7912675,42.1573891
184.9912581,41.9908833
185.1912486,41.823284
185.3912392,41.6546208
185.5912297,41.4849138
185.7912202,41.3141917
185.9912108,41.142478
186.1912013,40.9697958
186.3911919,40.7961746
186.5911824,40.621632
186.791173,40.4461958
186.9911635,40.2698869
187.1911541,40.0927261
187.3911446,39.914741
187.5911352,39.7359468
187.7911257,39.5563694
187.9911163,39.3760279
188.1911068,39.1949409
188.3910974,39.0131343
188.5910879,38.830621
188.7910785,38.6474257
188.991069,38.463565
189.1910596,38.2790562
189.3910501,38.0939231
189.5910407,37.9081769
189.7910312,37.7218406
189.9910218,37.5349291
190.1910123,37.3474579
190.3910029,37.1594492
190.5909934,36.9709126
190.790984,36.7818694
190.9909745,36.5923329
191.1909651,36.402317
191.3909556,36.2118424
191.5909462,36.020917
191.7909367,35.8295609
191.9909273,35.6377856
192.1909178,35.4456037
192.3909084,35.2530342
192.5908989,35.0600838
192.7908895,34.8667711
192.99088,34.673106
193.1908706,34.4791002
193.3908611,34.2847708
193.5908517,34.0901236
193.7908422,33.8951755
193.9908328,33.6999354
194.1908233,33.5044136
194.3908139,33.3086256
194.5908044,33.1125764
194.790795,32.9162815
194.9907855,32.7197485
195.1907761,32.5229868
195.3907666,32.32601
195.5907572,32.1288228
195.7907477,31.9314389
195.9907383,31.733865
196.1907288,31.5361094
196.3907194,31.3381843
196.5907099,31.1400938
196.7907005,30.94185
196.990691,30.7434589
197.1906816,30.5449278
197.3906721,30.3462672
197.5906627,30.1474811
197.7906532,29.9485798
197.9906438,29.7495685
198.1906343,29.5504541
198.3906249,29.3512452
198.5906154,29.1519456
198.790606,28.9525641
198.9905965,28.7531054
199.190587,28.5535753
199.3905776,28.3539811
199.5905681,28.1543266
199.7905587,27.9546187
199.9905492,27.754862
200.1905398,27.5550613
200.3905303,27.3552225
200.5905209,27.1553494
200.7905114,26.9554473
200.990502,26.7555204
201.1904925,26.5555729
201.3904831,26.3556092
201.5904736,26.1556332
201.7904642,25.9556486
201.9904547,25.7556594
202.1904453,25.5556691
202.3904358,25.3556808
202.5904264,25.1556983
202.7904169,24.9557242
202.9904075,24.7557619
203.190398,24.5558143
203.3903886,24.3558842
203.5903791,24.1559746
203.7903697,23.9560891
203.9903602,23.756231
204.1903508,23.5564039
204.3903413,23.3566119
204.5903319,23.1568588
204.7903224,22.9571487
204.990313,22.7574859
205.1903035,22.5578749
205.3902941,22.35832
205.5902846,22.1588263
205.7902752,21.9593981
205.9902657,21.760041
206.1902563,21.5607601
206.3902468,21.3615602
206.5902374,21.1624479
206.7902279,20.9634276
206.9902185,20.7645061
207.190209,20.5656894
207.3901996,20.3669827
207.5901901,20.1683943
207.7901807,19.9699283
207.9901712,19.7715934
208.1901618,19.5733961
208.3901523,19.3753423
208.5901429,19.1774417
208.7901334,18.9796987
208.990124,18.7821235
209.1901145,18.5847235
209.3901051,18.3875048
209.5900956,18.1904794
209.7900862,17.9936513
209.9900767,17.7970325
210.1900673,17.6006314
210.3900578,17.4044547
210.5900484,17.208516
210.7900389,17.0128196
210.9900295,16.8173794
211.19002,16.6222044
211.3900106,16.4273023
211.5900011,16.2326885
211.7899917,16.0383673
211.9899822,15.8443547
212.1899727,15.6506607
212.3899633,15.4572936
212.5899538,15.2642709
212.7899444,15.071597
212.9899349,14.8792901
213.1899255,14.6873609
213.389916,14.495819
213.5899066,14.3046836
213.7898971,14.1139596
213.9898877,13.9236671
214.1898782,13.733818
214.3898688,13.5444229
214.5898593,13.355503
214.7898499,13.1670638
214.9898404,12.9791273
215.189831,12.7917067
215.3898215,12.6048138
215.5898121,12.4184718
215.7898026,12.2326866
215.9897932,12.0474828
216.1897837,11.8628744
216.3897743,11.6788749
216.5897648,11.4955091
216.7897554,11.3127841
216.9897459,11.1307266
217.1897365,10.9493518
217.389727,10.7686748
217.5897176,10.5887225
217.7897081,10.4095028
217.9896987,10.2310448
218.1896892,10.0533649
218.3896798,9.8764803
218.5896703,9.7004193
218.7896609,9.5251916
218.9896514,9.3508282
219.189642,9.1773472
219.3896325,9.0047677
219.5896231,8.8331198
219.7896136,8.6624149
219.9896042,8.4926861
220.1895947,8.3239532
220.3895853,8.1562376
220.5895758,7.989571
220.7895664,7.823967
220.9895569,7.6594608
221.1895475,7.4960738
221.389538,7.3338301
221.5895286,7.172763
221.7895191,7.0128887
221.9895097,6.854244
222.1895002,6.6968529
222.3894908,6.5407419
222.5894813,6.3859459
222.7894719,6.2324842
222.9894624,6.0803955
223.189453,5.929706
223.3894435,5.7804452
223.5894341,5.6326496
223.7894246,5.486342
223.9894152,5.3415628
224.1894057,5.1983411
224.3893963,5.0567081
224.5893868,4.9166993
224.7893774,4.7783386
224.9893679,4.6416529
225.1893585,4.5066628
225.389349,4.3733808
225.5893395,4.2418111
225.7893301,4.1119654
225.9893206,3.9838359
226.1893112,3.8574261
226.3893017,3.7327343
226.5892923,3.6097538
226.7892828,3.4884918
226.9892734,3.3689358
227.1892639,3.2510875
227.3892545,3.1349433
227.589245,3.0204949
227.7892356,2.9077471
227.9892261,2.7966851
228.1892167,2.6873077
228.3892072,2.5796079
228.5891978,2.4735747
228.7891883,2.369209
228.9891789,2.2664949
229.1891694,2.1654289
229.38916,2.0660025
229.5891505,1.9682039
229.7891411,1.8720316
229.9891316,1.7774694
230.1891222,1.6845124
230.3891127,1.5931507
230.5891033,1.5033718
230.7890938,1.4151725
230.9890844,1.3285362
231.1890749,1.2434567
231.3890655,1.159923
231.589056,1.0779223
231.7890466,0.9974495
231.9890371,0.918488
232.1890277,0.8410304
232.3890182,0.7650649
232.5890088,0.6905781
232.7889993,0.6175637
232.9889899,0.5460048
233.1889804,0.4758932
233.388971,0.4072161
233.5889615,0.3399601
233.7889521,0.2741172
233.9889426,0.209671
234.1889332,0.1466119
234.3889237,0.0849268
234.5889143,0.0246021
234.7889048,-0.0343717
234.9888954,-0.0920106
235.1888859,-0.1483251
